codigo;marca
246323890;Homesake
154135849;DKNY
170074294;Bvlgari
186880487;DKNY
176670537;Michael Kors
189973282;Sweet Dreams
292138966;SPYKAR
130183656;Michael Kors
218785872;Guess
204711509;Roadster
214747622;Sweet Dreams
214089249;Parx
273699694;Bvlgari
162969380;YAK
291409224;Vishudh
281411087;DKNY
163291988;Parx
261176538;DKNY
188122485;Police
201214591;HIGHLANDER
194038025;SEJ
172938470;Raymond
271184770;HIGHLANDER
268537432;SHOWOFF
147183484;Roadster
107362151;GAS
219014186;Homesake
204200479;Homesake
158402204;Homesake
164679735;Kenneth Cole
252971085;Roadster
134161570;EthnoVogue
259525645;Vishudh
204067908;Michael Kors
272105216;SEJ
204132290;Sweet Dreams
217002431;Guess
259591794;SPYKAR
296163740;Guess
187859058;GAS
226653186;Michael Kors
218975700;Vishudh
186917371;DKNY
222001399;HIGHLANDER
131455436;Vishudh
129965553;YAK
294615739;Kenneth Cole
135161640;GAS
262491889;YAK
234744576;Sweet Dreams
150509433;GAS
232393390;Vishudh
140496488;Raymond
170277931;PARFAIT
206974231;Roadster
126508869;Raymond
244838028;Guess
276544463;Raymond
122510839;SPYKAR
196730617;SHOWOFF
235853144;HIGHLANDER
171539898;Parx
209836606;Kenneth Cole
137385065;YAK
131223721;EthnoVogue
117588844;Sweet Dreams
146662929;Parx
227418887;Kenneth Cole
264696625;Homesake
261968028;HIGHLANDER
146838218;HIGHLANDER
156459325;Guess
110719517;Kenneth Cole
204620419;HIGHLANDER
109523242;GAS
121779172;SEJ
281816279;Guess
210658283;SHOWOFF
233192027;SHOWOFF
183890764;Police
116148266;Michael Kors
104554193;Michael Kors
156623273;Michael Kors
193964854;Homesake
265347015;YAK
115399977;GAS
128134713;DKNY
231820161;SEJ
284269058;GAS
212914830;DKNY
291465748;YAK
162046603;SPYKAR
139227664;YAK
199382320;HIGHLANDER
276660522;SHOWOFF
240558692;EthnoVogue
138074408;Roadster
188299280;GAS
273957769;Michael Kors
147901199;Kenneth Cole
227960002;Kenneth Cole
196343153;DKNY
216558845;GAS
127453888;Guess
261855556;Police
198972021;PARFAIT
240016848;EthnoVogue
220334178;Sweet Dreams
283831850;PARFAIT
116159279;Homesake
163298341;SHOWOFF
253702439;Raymond
115711667;Kenneth Cole
225665436;GAS
198371877;YAK
157588144;Vishudh
100930595;Homesake
216501665;PARFAIT
243639451;SHOWOFF
174655851;Michael Kors
136060158;DKNY
171169777;GAS
100676808;Bvlgari
