codigo;marca
137093993;Kenneth Cole
194241097;Roadster
144313904;PARFAIT
151281420;Roadster
112732172;Homesake
200817326;Vishudh
195443541;Bvlgari
191625399;Parx
150189809;SHOWOFF
230752218;Police
191830448;SHOWOFF
222458332;EthnoVogue
144256836;HIGHLANDER
219023900;Sweet Dreams
267677408;Michael Kors
259214019;YAK
203684203;Sweet Dreams
197255816;SEJ
268661089;Kenneth Cole
274491680;Bvlgari
265817159;Raymond
220241781;YAK
208992290;Bvlgari
146358939;Guess
136905192;SHOWOFF
254187014;Michael Kors
117756832;PARFAIT
263524223;Bvlgari
137297357;Parx
118770338;GAS
211926396;Bvlgari
257099187;SPYKAR
277678527;Guess
156492638;Guess
164412491;GAS
291828812;Raymond
200365460;GAS
202097399;SEJ
282549420;Parx
152716300;Homesake
222896981;GAS
120443019;YAK
119824985;Parx
158667503;SEJ
103613587;DKNY
242235929;Parx
264559925;Vishudh
139209500;PARFAIT
130076237;Roadster
195421981;Roadster
188259829;Michael Kors
190864441;Parx
200592787;Bvlgari
264664490;Roadster
117825678;Roadster
130880284;Vishudh
299332019;Parx
202748822;SPYKAR
171148461;Michael Kors
235265345;Guess
249024659;GAS
168010054;SHOWOFF
118953372;GAS
143544276;HIGHLANDER
289237486;YAK
271475777;SEJ
230284179;HIGHLANDER
284160397;Michael Kors
119751537;DKNY
233990144;SHOWOFF
193710990;EthnoVogue
291836301;DKNY
160239969;Raymond
148738905;SPYKAR
134723917;SPYKAR
113843664;Kenneth Cole
234951523;Bvlgari
279065957;Kenneth Cole
269878851;DKNY
250086747;Kenneth Cole
227609963;Roadster
273438374;YAK
285703948;EthnoVogue
214088422;PARFAIT
260877452;Homesake
294738583;DKNY
172273374;YAK
147503284;Roadster
153676781;Raymond
257156214;Raymond
151051059;Bvlgari
130637626;Vishudh
206546790;SEJ
143795328;Michael Kors
238670161;Parx
273984527;PARFAIT
288792512;Bvlgari
180636215;GAS
276933780;SEJ
110436717;SEJ
147729847;Police
121575899;Bvlgari
269586897;Parx
286825100;HIGHLANDER
114639098;PARFAIT
188181936;Homesake
112160648;Guess
196272398;Vishudh
106224962;DKNY
158292958;DKNY
151457226;Bvlgari
212403780;Bvlgari
248670115;EthnoVogue
265550441;SPYKAR
101084643;Bvlgari
173278520;Roadster
135648374;Police
208784562;SHOWOFF
156385548;Vishudh
184976367;Michael Kors
192700576;PARFAIT
233483442;Vishudh
174145958;SHOWOFF
203607207;Vishudh
187133649;Homesake
215262846;Parx
233772312;Guess
174117568;SEJ
112251452;SPYKAR
131739657;Roadster
197450677;DKNY
145732721;Police
175256059;Parx
156815782;DKNY
124508393;Parx
242412913;PARFAIT
117887066;Michael Kors
196822752;Kenneth Cole
223193692;Guess
147399190;Sweet Dreams
104539924;SPYKAR
252849323;Raymond
237162542;Bvlgari
147506369;Michael Kors
185624062;Parx
147496612;Homesake
156545592;Vishudh
229373725;Raymond
292422423;DKNY
255595551;Kenneth Cole
150840581;SEJ
221813430;Raymond
282419486;GAS
213819389;Homesake
230247197;Guess
130261017;GAS
294652422;Vishudh
136289369;Police
249485977;Parx
275139012;PARFAIT
111826410;Homesake
278130710;Sweet Dreams
102886381;Michael Kors
246071343;EthnoVogue
295168968;Parx
227200757;SEJ
174173790;DKNY
161497067;DKNY
206321529;PARFAIT
169595245;Bvlgari
295191956;Police
193361542;Michael Kors
211266114;SEJ
105848942;GAS
278650173;SPYKAR
260826019;SEJ
104863247;Parx
120852130;Police
141093974;SHOWOFF
221689922;SEJ
208873144;SHOWOFF
246098350;Vishudh
205690468;Vishudh
115709949;EthnoVogue
240529216;Guess
169585520;Kenneth Cole
174080692;GAS
291349063;SHOWOFF
291845395;GAS
236315456;Roadster
125418399;SHOWOFF
293014903;PARFAIT
239260176;DKNY
170176916;YAK
138064187;Parx
172143716;SPYKAR
109883726;Sweet Dreams
130334051;DKNY
234331397;Raymond
164473075;GAS
168377055;Raymond
103391068;Raymond
170032173;HIGHLANDER
148664227;HIGHLANDER
202589880;PARFAIT
179924471;Roadster
206638017;Bvlgari
140752661;Michael Kors
192645571;Roadster
122023231;SEJ
214092249;SPYKAR
174349226;Sweet Dreams
156281168;Kenneth Cole
176490006;EthnoVogue
127926214;Bvlgari
222837774;SHOWOFF
120844286;GAS
200504766;PARFAIT
201342276;Homesake
224821356;Sweet Dreams
260843895;EthnoVogue
114143771;DKNY
186162943;Vishudh
272826224;Bvlgari
227386625;Guess
258761774;GAS
165424954;Guess
184719401;Bvlgari
161093490;Sweet Dreams
278618195;Guess
208825257;Parx
104147823;Kenneth Cole
213610256;Raymond
133728734;Police
116337453;Bvlgari
160570517;Bvlgari
277756193;Michael Kors
117443888;Guess
218534150;Parx
228371743;PARFAIT
143646176;Homesake
258084183;PARFAIT
280978915;GAS
199790530;Michael Kors
126092967;SHOWOFF
293797277;Parx
272709375;Vishudh
237536261;Guess
181527296;HIGHLANDER
245538337;Homesake
186284651;Police
157846695;Roadster
202846071;YAK
173910601;EthnoVogue
240311893;Parx
288857984;Parx
204056635;DKNY
279909737;Vishudh
200605232;SEJ
230899790;Parx
179224840;Police
182246760;SPYKAR
289306701;PARFAIT
218863745;Parx
179097472;Raymond
161696170;Bvlgari
156123947;Homesake
156319873;SPYKAR
243344025;Sweet Dreams
295105971;EthnoVogue
151079109;SHOWOFF
104983761;Michael Kors
196830970;Parx
168473947;DKNY
289572943;SPYKAR
292046436;HIGHLANDER
284651745;Homesake
169812834;Bvlgari
156948655;Parx
233739668;Vishudh
126739989;Homesake
293555728;EthnoVogue
185406435;Sweet Dreams
117767784;Kenneth Cole
197500186;Kenneth Cole
157362680;Guess
299684419;Bvlgari
174147535;Parx
201597035;Kenneth Cole
166143800;HIGHLANDER
137093566;SPYKAR
126062308;EthnoVogue
281306559;Sweet Dreams
161878709;DKNY
135849761;Homesake
124150313;GAS
195718497;Police
120578897;Guess
106421966;Kenneth Cole
282933993;DKNY
267152759;Roadster
133911693;EthnoVogue
104806888;Vishudh
172996495;Bvlgari
106503611;Raymond
268343215;DKNY
163329468;Michael Kors
239177301;YAK
159677627;Roadster
215654761;SEJ
288933107;Roadster
258201735;Bvlgari
184884632;Homesake
124938451;PARFAIT
160921202;GAS
106671034;Parx
193338570;Guess
283234541;PARFAIT
246178800;Bvlgari
129892357;SPYKAR
209501159;Parx
155083292;Roadster
177473089;GAS
230375031;Roadster
245362973;DKNY
193960359;Kenneth Cole
274214033;SPYKAR
223459095;Parx
182135460;HIGHLANDER
221376995;Police
256747019;Guess
131861100;Vishudh
138158026;Police
297792228;Guess
121796103;SHOWOFF
293499178;Homesake
151672140;DKNY
178163194;GAS
210597040;SHOWOFF
216845775;Michael Kors
150337015;SPYKAR
210382933;DKNY
172293475;Michael Kors
184633009;Roadster
295755515;Vishudh
237292406;GAS
180131278;Sweet Dreams
125531138;GAS
255281631;GAS
162459000;Sweet Dreams
100832428;Bvlgari
169438549;SEJ
108929117;YAK
149958577;Kenneth Cole
120839046;PARFAIT
267822290;Vishudh
242193114;Kenneth Cole
115196839;SEJ
217966855;HIGHLANDER
264689191;SHOWOFF
174678881;Kenneth Cole
299944631;Homesake
263573320;Homesake
111672172;HIGHLANDER
157497265;HIGHLANDER
215615822;EthnoVogue
240139283;Guess
276838868;SHOWOFF
140646623;SPYKAR
145219713;Parx
128607808;SEJ
107053630;SPYKAR
176331683;Guess
174375415;DKNY
191793481;YAK
261480458;DKNY
265496604;Homesake
139579455;YAK
262715801;SHOWOFF
126969026;Bvlgari
116691033;SEJ
210594492;EthnoVogue
257564986;EthnoVogue
290009741;Police
106769198;GAS
227849640;GAS
262638496;EthnoVogue
124370954;Roadster
211215742;PARFAIT
109612888;EthnoVogue
167515367;Guess
138391956;EthnoVogue
254993267;Bvlgari
192402299;PARFAIT
230505241;Guess
225385087;Vishudh
269107137;YAK
285495900;Sweet Dreams
291934567;Vishudh
117577817;SHOWOFF
241430248;Roadster
151684638;Sweet Dreams
119655789;SEJ
295431724;Homesake
159400581;DKNY
283367771;DKNY
217509250;DKNY
259803694;Vishudh
199290256;Roadster
128257696;YAK
168951483;Raymond
151003003;Parx
126778891;Police
238018136;Guess
191836714;Homesake
219127937;SEJ
226836342;Michael Kors
272979803;Parx
211930999;Homesake
246834543;Parx
175989753;Sweet Dreams
179094039;GAS
165078475;Homesake
139067329;YAK
219799826;Bvlgari
286728931;Raymond
219921226;HIGHLANDER
247611771;SHOWOFF
214801627;SPYKAR
129636673;Bvlgari
206936148;GAS
203742829;Michael Kors
282532678;Bvlgari
170434407;SEJ
188620923;EthnoVogue
243633459;HIGHLANDER
225615777;Kenneth Cole
130513046;Raymond
260481139;SHOWOFF
190403131;Guess
163165480;DKNY
161359163;Sweet Dreams
144653923;Sweet Dreams
285940192;SHOWOFF
289780055;Raymond
173677353;Sweet Dreams
109563679;SHOWOFF
108593953;HIGHLANDER
185745858;PARFAIT
197997410;GAS
212706589;Bvlgari
246939227;Parx
156502692;Michael Kors
145933606;Parx
130492073;Police
252681803;SHOWOFF
154180479;Michael Kors
143303375;Police
297828663;Vishudh
126819523;YAK
286997759;SPYKAR
222554891;Roadster
240452250;Michael Kors
171436277;Kenneth Cole
156070553;Guess
194903097;SPYKAR
101002439;EthnoVogue
219038152;PARFAIT
283401441;SEJ
101812760;EthnoVogue
211871213;HIGHLANDER
181978901;Bvlgari
165817653;SPYKAR
253638309;Michael Kors
108507359;SHOWOFF
218967510;YAK
118426666;Vishudh
203091111;SHOWOFF
191652167;Sweet Dreams
176859248;Parx
218248913;HIGHLANDER
188199150;HIGHLANDER
292174571;Raymond
282008559;SHOWOFF
158978037;Kenneth Cole
224271766;GAS
125193450;Kenneth Cole
144699212;Homesake
168764761;Bvlgari
278606147;DKNY
138188542;Kenneth Cole
279541928;Sweet Dreams
207253757;Michael Kors
143900773;Kenneth Cole
167313082;Michael Kors
105343120;Michael Kors
274827351;Police
270705779;Vishudh
128791755;SEJ
144832312;Raymond
117530012;Sweet Dreams
229011761;YAK
215469625;Police
242203586;PARFAIT
141411574;SHOWOFF
118666220;SHOWOFF
172467620;Roadster
208729462;SEJ
124152268;HIGHLANDER
124574905;GAS
109974664;EthnoVogue
103175514;Michael Kors
132461640;Police
272193898;SPYKAR
237209740;DKNY
147609154;SHOWOFF
248357898;PARFAIT
283819484;DKNY
257959311;SEJ
137520237;Bvlgari
247109282;Sweet Dreams
133713963;Police
202179610;Raymond
282937646;Roadster
198077385;Guess
290308468;HIGHLANDER
164524886;SEJ
290834175;Police
243888680;Police
160780313;Kenneth Cole
297604734;Parx
219890104;Roadster
191698844;Vishudh
159383036;Police
120122656;Roadster
229747924;SHOWOFF
134437161;Sweet Dreams
232966353;SEJ
293877719;Michael Kors
251219120;Police
134731511;Michael Kors
189890438;Kenneth Cole
142574551;Homesake
235967746;SEJ
150688103;SEJ
269119387;GAS
102701034;Roadster
152275270;Vishudh
283147062;Michael Kors
137010641;PARFAIT
295586215;YAK
128674015;SEJ
222824358;Roadster
207921537;DKNY
211900369;Raymond
192573805;DKNY
157751276;PARFAIT
264030232;Michael Kors
120535415;Bvlgari
237420226;SPYKAR
173577327;SEJ
215049185;Raymond
236098683;EthnoVogue
293085117;Kenneth Cole
214740366;SPYKAR
296452372;HIGHLANDER
197890696;Vishudh
199877523;PARFAIT
184282619;Parx
109904224;Raymond
204095862;Roadster
135387391;Parx
111379679;EthnoVogue
297871481;Parx
132727931;Parx
144267666;Parx
244081387;Sweet Dreams
285895108;Homesake
183891693;HIGHLANDER
238403521;DKNY
131115450;Homesake
115379808;SEJ
134545151;Vishudh
229177889;Kenneth Cole
105338997;PARFAIT
153167711;Parx
143017247;Roadster
121185041;Vishudh
206940077;Police
161223112;Bvlgari
177264704;Sweet Dreams
181650432;SPYKAR
267751771;EthnoVogue
253251579;HIGHLANDER
235318854;Roadster
256342910;EthnoVogue
273344227;Sweet Dreams
140939355;SPYKAR
230426143;Michael Kors
282276663;EthnoVogue
187320197;Bvlgari
223994982;Vishudh
169157233;Homesake
263779635;Vishudh
178903995;Parx
261340095;SEJ
233646264;Bvlgari
284557063;Michael Kors
186882749;Raymond
256052128;SEJ
119029958;SEJ
148380405;SPYKAR
275989212;Vishudh
284886947;DKNY
100218209;PARFAIT
289987005;SEJ
154023075;PARFAIT
217169301;Vishudh
234079798;Homesake
264333584;Michael Kors
202126020;SHOWOFF
115983339;Homesake
275676428;Vishudh
178764119;GAS
148385113;Police
227717868;Raymond
162830509;Police
160805743;Michael Kors
118684473;Guess
180637077;Parx
220029929;Raymond
293102310;Sweet Dreams
149196566;GAS
235280573;GAS
277287007;Raymond
176811883;Bvlgari
286810083;Raymond
106470553;Michael Kors
152906578;Vishudh
267210584;Michael Kors
189002352;YAK
229950871;GAS
178271495;SPYKAR
168660246;Sweet Dreams
150308587;PARFAIT
104844540;Michael Kors
138333037;YAK
152066428;SEJ
259917142;Roadster
165004241;DKNY
237512817;EthnoVogue
295922285;Vishudh
119030607;Police
167587604;PARFAIT
263012271;HIGHLANDER
214163732;Parx
110236920;EthnoVogue
273561235;Guess
214789347;PARFAIT
190683904;YAK
270007349;HIGHLANDER
281557163;Kenneth Cole
204677546;YAK
257502577;Kenneth Cole
291024110;Kenneth Cole
274240656;Police
132186564;Police
198840729;HIGHLANDER
229748553;Roadster
232353923;GAS
267169619;Kenneth Cole
245503195;Raymond
285052404;HIGHLANDER
257216565;HIGHLANDER
174288975;Michael Kors
209904699;YAK
178918011;SEJ
287826623;YAK
263068859;PARFAIT
241166566;SHOWOFF
258075296;HIGHLANDER
295171338;Michael Kors
243999578;EthnoVogue
213455182;GAS
245107603;EthnoVogue
165574691;SPYKAR
205397401;Kenneth Cole
101413570;GAS
209037491;Sweet Dreams
152866262;Roadster
286073748;GAS
193261624;Sweet Dreams
235935213;SEJ
136712146;YAK
140330781;Guess
217878181;Kenneth Cole
110640132;PARFAIT
170776549;GAS
172472309;SEJ
148870977;EthnoVogue
292703946;Michael Kors
292920897;Vishudh
110644241;Parx
206356425;Parx
231981411;SHOWOFF
279922106;Roadster
170931669;Roadster
130343096;SEJ
130934920;SPYKAR
209673734;Police
211278940;Police
138812812;GAS
132573889;Homesake
283995693;Guess
293695651;SEJ
145412321;Parx
138454527;SEJ
182695045;SPYKAR
192653163;Sweet Dreams
135101230;SPYKAR
261652842;Police
164198166;DKNY
175265468;YAK
209176527;SPYKAR
152470142;Guess
161463354;EthnoVogue
132500738;Homesake
121015515;Kenneth Cole
129880302;Police
112774855;Bvlgari
101635204;SPYKAR
155958712;SHOWOFF
289860860;Roadster
278564051;SHOWOFF
269502172;DKNY
172563560;Homesake
204901944;PARFAIT
230730349;PARFAIT
108654398;Vishudh
131827675;DKNY
203453795;PARFAIT
286368367;DKNY
106245980;Parx
241326180;PARFAIT
154776454;Bvlgari
138651546;Parx
183755895;Guess
143853023;Sweet Dreams
169034110;Police
116259346;SHOWOFF
289328677;Vishudh
175436478;GAS
299560356;Roadster
204605667;EthnoVogue
112711279;Roadster
274443929;Vishudh
148068302;SHOWOFF
285810552;EthnoVogue
161143807;SEJ
228607533;SHOWOFF
244795440;Guess
170618221;SEJ
298236066;DKNY
219974279;EthnoVogue
216748510;SPYKAR
118160217;Sweet Dreams
214754731;SHOWOFF
197469050;DKNY
111976653;Raymond
206823633;Police
209277678;Kenneth Cole
286186360;Michael Kors
148013950;Bvlgari
295384421;SPYKAR
225300739;Kenneth Cole
277974568;SPYKAR
163984156;Kenneth Cole
120739176;HIGHLANDER
133305630;Vishudh
196925910;HIGHLANDER
279810999;Police
261495539;SPYKAR
256608608;Parx
247158220;Police
293631470;Guess
239760867;Parx
291777352;YAK
102740526;Kenneth Cole
212374835;Roadster
177451065;Police
119414857;Parx
131237734;Homesake
201235465;Bvlgari
156302933;Kenneth Cole
272282631;DKNY
117960286;Vishudh
152792644;Homesake
260403003;Raymond
169387160;Sweet Dreams
259156675;Parx
279754572;HIGHLANDER
116824273;SHOWOFF
282584260;DKNY
144849731;DKNY
276855385;SPYKAR
266702878;Homesake
203893829;YAK
136446927;Police
294493879;HIGHLANDER
239056780;Parx
242801671;Police
287583193;Homesake
173322244;Michael Kors
227192103;Roadster
221524072;SEJ
238978199;HIGHLANDER
269289581;GAS
104752860;YAK
271120249;PARFAIT
103952702;Sweet Dreams
299302003;Homesake
256220621;EthnoVogue
289603911;Bvlgari
118458284;Sweet Dreams
160168755;SEJ
100402237;DKNY
149357187;EthnoVogue
252135339;SPYKAR
102731044;GAS
151818602;SEJ
108706668;Bvlgari
161853857;YAK
266073260;SHOWOFF
128789530;HIGHLANDER
118531416;Kenneth Cole
253308329;Police
176074111;Sweet Dreams
162772535;Sweet Dreams
144165093;Parx
160045418;Vishudh
225575102;SHOWOFF
227261426;EthnoVogue
267470601;Roadster
234938227;Raymond
108958599;EthnoVogue
241941258;DKNY
109995095;HIGHLANDER
282319486;Police
101027376;EthnoVogue
109238789;SEJ
107857466;YAK
111529648;SEJ
204942217;Roadster
177735027;Guess
159085111;Bvlgari
256802517;Parx
247927348;YAK
258478568;Guess
263951004;HIGHLANDER
227299628;Bvlgari
144617484;PARFAIT
155099685;Guess
289194895;YAK
215923986;Sweet Dreams
254596751;SPYKAR
230905974;SPYKAR
203206057;Michael Kors
116169529;Sweet Dreams
110632089;YAK
153074924;Guess
168536916;Homesake
179983914;Guess
148127617;SEJ
262218487;Police
118796972;PARFAIT
269844768;Michael Kors
165941048;SEJ
182162022;Sweet Dreams
263285286;SHOWOFF
185999191;SPYKAR
277317511;SPYKAR
131339008;Vishudh
119727098;GAS
246226416;Parx
202874307;Raymond
224000997;PARFAIT
231640451;YAK
158904854;Parx
283676314;Sweet Dreams
102861772;Bvlgari
180927137;HIGHLANDER
245974481;Homesake
245738391;Raymond
231072177;Kenneth Cole
190683927;EthnoVogue
144812353;Parx
243189170;SEJ
175919625;Kenneth Cole
295647000;EthnoVogue
208284196;PARFAIT
108432883;Kenneth Cole
263404474;EthnoVogue
109373079;SPYKAR
296049293;Guess
162240773;Michael Kors
138525329;SHOWOFF
188183428;Vishudh
170330403;HIGHLANDER
130001502;Sweet Dreams
129620017;Roadster
129777617;Police
119659529;EthnoVogue
278598959;Vishudh
286568012;Police
104183390;Sweet Dreams
137129119;YAK
223077716;PARFAIT
107966095;Michael Kors
205127018;YAK
129183920;Guess
189888699;YAK
272811682;Police
148377678;GAS
239171516;Roadster
231920468;Michael Kors
295675349;Parx
179959293;Sweet Dreams
234816686;Guess
119497719;Homesake
266205183;Bvlgari
271363204;HIGHLANDER
265842716;Roadster
186035254;Kenneth Cole
270346052;HIGHLANDER
226788938;HIGHLANDER
240326022;Homesake
188025247;EthnoVogue
229809489;Roadster
197726545;Parx
203276438;Michael Kors
146179318;EthnoVogue
288029340;SHOWOFF
209689204;Homesake
287396448;PARFAIT
114332542;Sweet Dreams
197425062;Bvlgari
209330857;Raymond
200214688;GAS
291344943;Raymond
172732986;SHOWOFF
166899263;GAS
289392896;Homesake
110066430;GAS
296032429;Police
256398366;Vishudh
179332689;YAK
242573337;Guess
196575005;SHOWOFF
290533131;SPYKAR
206897614;GAS
100476714;HIGHLANDER
128797364;Roadster
143832803;Sweet Dreams
165779550;PARFAIT
152947857;Homesake
117445349;DKNY
238234588;Kenneth Cole
165845457;Kenneth Cole
295787180;YAK
293251243;SHOWOFF
130239433;Roadster
117370400;Guess
287410961;Roadster
210663886;SPYKAR
250726228;EthnoVogue
142681262;Michael Kors
146556368;Police
283769887;SHOWOFF
239672743;SEJ
106018946;SEJ
273111739;Roadster
201898662;Michael Kors
184042705;SHOWOFF
167247823;EthnoVogue
244158288;Homesake
139560515;Parx
298100427;Parx
117628679;Vishudh
151214260;Sweet Dreams
107923942;Guess
131463725;SPYKAR
197729681;GAS
215896575;DKNY
193012192;SHOWOFF
285570467;SHOWOFF
164845623;Bvlgari
252533118;Raymond
135068163;HIGHLANDER
193052203;Police
172918628;Roadster
181751536;SPYKAR
232636389;Raymond
112555345;Homesake
171877222;Vishudh
299288515;Michael Kors
178760987;Raymond
178522002;Guess
265862487;SEJ
194353622;EthnoVogue
121519310;Vishudh
122068734;HIGHLANDER
204574080;Roadster
198805928;PARFAIT
136261098;Bvlgari
235986672;Raymond
170278810;Parx
116652536;Guess
125021008;PARFAIT
288987574;Bvlgari
242022143;Kenneth Cole
137176393;HIGHLANDER
298793582;PARFAIT
172543955;PARFAIT
150397733;SEJ
120824510;GAS
268504449;Sweet Dreams
217627168;Sweet Dreams
173822183;PARFAIT
297695033;Kenneth Cole
236525333;Police
176341785;Guess
227698836;GAS
210056543;YAK
119903818;YAK
